Fighter;Opponent;Result;Event;Event_date;Method;Referee;Round;Time
Evan Dunham;Sean Sherk;loss;UFC 119 - Mir vs. Cro Cop;Sep / 25 / 2010;Decision (Split);Rob Hinds;3;5:00
Evan Dunham;Tyson Griffin;win;UFC 115 - Liddell vs. Franklin;Jun / 12 / 2010;Decision (Split);Herb Dean;3;5:00
Evan Dunham;Efrain Escudero;win;UFC Fight Night 20 - Maynard vs. Diaz;Jan / 11 / 2010;Submission (Armbar);Dan Miragliotta;3;1:59
Evan Dunham;Marcus Aurelio;win;UFC 102 - Couture vs. Nogueira;Aug / 29 / 2009;Decision (Split);Shawn Gregory;3;5:00
Evan Dunham;Per Eklund;win;UFC 95 - Sanchez vs. Stevenson;Feb / 21 / 2009;TKO (Punches);Marc Goddard;1;2:13
Evan Dunham;Dustin Akbari;win;PFC 12 - High Stakes;Jan / 22 / 2009;Submission (Rear-Naked Choke);Cecil Peoples;3;0:40
Evan Dunham;Eben Kaneshiro;win;RFC - Bragging Rights 2;Sep / 13 / 2008;TKO (Punches);N/A;2;3:05
Evan Dunham;Cleber Luciano;win;PFP - Ring of Fire;Dec / 09 / 2007;Submission (Guillotine Choke);N/A;3;N/A
Evan Dunham;Talon Hofman;win;DB - DesertBrawl;Sep / 28 / 2007;Submission (Guillotine Choke);N/A;1;0:38
Evan Dunham;Mark Daoust;win;EWC - Elite Warriors Championship;Jun / 02 / 2007;Submission (Rear-Naked Choke);Dave Hagen;1;3:46
Evan Dunham;Nassor Lewis;win;Rise FC 2 - Hawaii vs. Mainland;Apr / 28 / 2007;Submission (Armbar);N/A;1;1:16
Evan Dunham;Gabriel Martinez;win;GC 62 - Sprawl or Brawl;Apr / 14 / 2007;Decision (Unanimous);N/A;2;5:00
Merab Dvalishvili;Casey Kenney;win;UFC Fight Night 167 - Anderson vs. Blachowicz 2;Feb / 15 / 2020;Decision (Unanimous);Joe Coca;3;5:00
Merab Dvalishvili;Brad Katona;win;UFC Fight Night 151 - Iaquinta vs. Cowboy;May / 04 / 2019;Decision (Unanimous);Kevin MacDonald;3;5:00
Merab Dvalishvili;Terrion Ware;win;UFC Fight Night 136 - Hunt vs. Oleynik;Sep / 15 / 2018;Decision (Unanimous);N/A;3;5:00
Merab Dvalishvili;Ricky Simon;loss;UFC Fight Night 128 - Barboza vs. Lee;Apr / 21 / 2018;Technical Submission (Guillotine Choke);Liam Kerrigan;3;5:00
Merab Dvalishvili;Frankie Saenz;loss;UFC Fight Night 123 - Swanson vs. Ortega;Dec / 09 / 2017;Decision (Split);Frank Trigg;3;5:00
Merab Dvalishvili;Raufeon Stots;win;ROC 59 - Ring of Combat 59;Jun / 02 / 2017;KO (Spinning Backfist);Vitor Ribeiro;1;0:15
Merab Dvalishvili;Sukhrob Aydarbekov;win;ROC 58 - Ring of Combat 58;Feb / 24 / 2017;Submission (Armbar);N/A;2;N/A
Merab Dvalishvili;Tony Gravely;win;ROC 57 - Ring of Combat 57;Nov / 18 / 2016;Decision;N/A;3;5:00
Merab Dvalishvili;Paul Grant;win;ROC 56 - Ring of Combat 56;Sep / 23 / 2016;Decision (Unanimous);Vitor Ribeiro;3;4:00
Merab Dvalishvili;Matt Tullos;win;CES MMA 36 - Andrews vs. Muro;Jun / 10 / 2016;Decision (Unanimous);Dan Miragliotta;3;5:00
Merab Dvalishvili;Geoffrey Then;win;CES MMA 34 - Curtis vs. Burrell;Apr / 01 / 2016;Decision (Unanimous);Dan Miragliotta;3;5:00
Merab Dvalishvili;Ricky Bandejas;loss;CFFC 43 - Webb vs. Good;Nov / 01 / 2014;Decision (Unanimous);Gasper Oliver;3;5:00
Merab Dvalishvili;Dennis Dombrow;win;ROC 49 - Ring of Combat 49;Sep / 19 / 2014;TKO (Punches);Keith Peterson;3;0:50
Merab Dvalishvili;Darren Mima;loss;ROC 47 - Ring of Combat 47;Jan / 24 / 2014;Decision (Majority);Liam Kerrigan;3;4:00
David Dvorak;Bruno Silva;win;UFC Fight Night 170 - Lee vs. Oliveira;Mar / 14 / 2020;Decision (Unanimous);Julio Catarino;3;5:00
David Dvorak;Arsen Taigibov;win;Oktagon MMA - Oktagon 13;Jul / 27 / 2019;Submission (Rear-Naked Choke);Ondrej Stary;2;4:02
David Dvorak;Igor Goncharov;win;NOW - Night of Warriors 15;Apr / 06 / 2019;TKO (Punches);Pavel Tous;1;3:10
David Dvorak;Zaka Fatullazade;win;XFN 15 - X Fight Nights 15;Dec / 27 / 2018;TKO (Punches);Lukasz Bosacki;1;2:26
David Dvorak;Salambek Damaev;win;XFN 13 - X Fight Nights 13;Nov / 10 / 2018;Submission (Rear-Naked Choke);Petr Ondra;2;2:10
David Dvorak;Marco Manovali;win;XFN 8 - Vemola vs. Sloane;Mar / 03 / 2018;TKO (Punches and Elbows);Roland Cambal;1;3:56
David Dvorak;Miroslav Kuban;win;XFN 5 - X Fight Nights 5;Oct / 21 / 2017;TKO (Punches);Jakub Muller;2;3:58
David Dvorak;Shely Santana;win;CUBU - Night of Masters 11;Dec / 10 / 2016;Submission (Rear-Naked Choke);Jan Balej;1;4:30
David Dvorak;Miroslav Kuban;win;EFN - Fight Nights Global 49;Jun / 04 / 2016;TKO (Doctor Stoppage);Pavel Tous;2;2:41
David Dvorak;Tomas Zak;win;GCF 31 - Cage Fight 6;May / 22 / 2015;TKO (Punches);Pavel Tous;1;1:03
David Dvorak;Martin Fexa;win;GCF - Gladiator Championship Fighting 30;Feb / 25 / 2015;Submission (Rear-Naked Choke);Vaclav Pribyl;1;4:19
David Dvorak;Kami Wojcik;win;GCF - Gladiator Championship Fighting 29;Dec / 12 / 2014;Submission (Armbar);Vaclav Pribyl;1;4:25
David Dvorak;Petr Neumann;win;GCF Challenge - Eastern Best 3;Oct / 11 / 2014;TKO;Martin Karaivanov;1;N/A
David Dvorak;Ondrej Skalnik;win;GCF 16 - Easter Best Against the Rest 2;Oct / 07 / 2012;Submission (Rear-Naked Choke);Pavel Tous;1;2:30
David Dvorak;Filip Macek;loss;GCF 12 - Cage Fight Brno;May / 11 / 2012;TKO (Cut);Jakub Muller;2;0:15
David Dvorak;Artur Jevsejcik;win;GCF 9 - Big Cage Ostrava;Feb / 18 / 2012;Decision (Unanimous);N/A;3;5:00
David Dvorak;Michal Malata;win;FFN - Fighters Fight Night;Dec / 16 / 2011;Submission (Heel Hook);N/A;2;1:13
David Dvorak;Leszek Kulik;loss;HG - Heroes Gate 4;Jun / 23 / 2011;Decision (Unanimous);N/A;3;5:00
David Dvorak;Tomas Masojidek;win;GCF 3 - Challenger;Apr / 23 / 2011;TKO (Punches);N/A;2;2:03
David Dvorak;Petr Neuman;win;GCF 1 - Judgement Day;Dec / 05 / 2010;Decision (Unanimous);N/A;3;3:00
David Dvorak;Filip Macek;loss;NBR - Nord Bohemia Ring;Jun / 06 / 2010;Decision (Unanimous);N/A;2;5:00
Rolando Dy;Anzor Abdulkhozjaev;loss;Brave CF 33 - Brave Combat Federation;Dec / 27 / 2019;KO (Punches);N/A;1;0:00
Rolando Dy;Do Gyum Lee;loss;ADW - UAE Warriors 8;Oct / 18 / 2019;TKO;N/A;1;3:05
Rolando Dy;Yerzhan Estanov;win;ADW - UAE Warriors 6;May / 06 / 2019;Decision (Unanimous);N/A;5;5:00
Rolando Dy;Mehmosh Raza;win;BRAVE CF 22 - Loman vs. Elias;Mar / 15 / 2019;KO (Punch);N/A;1;0:00
Rolando Dy;Izzeddine Al Derbani;win;ADW - Abu Dhabi Warriors 5;Jan / 26 / 2019;TKO (Punches);N/A;1;0:00
Rolando Dy;Shane Young;loss;UFC Fight Night 132 - Cerrone vs. Edwards;Jun / 23 / 2018;TKO (Punches);John Sharp;2;4:40
Rolando Dy;Wuliji Buren;win;UFC Fight Night 122 - Bisping vs. Gastelum;Nov / 25 / 2017;Decision (Unanimous);Herb Dean;3;5:00
Rolando Dy;Teruto Ishihara;loss;UFC Fight Night 117 - St. Preux vs. Okami;Sep / 22 / 2017;Decision (Unanimous);John Sharp;3;5:00
Rolando Dy;Alex Caceres;loss;UFC Fight Night 111 - Holm vs. Correia;Jun / 17 / 2017;TKO (Eye Injury);Neil Swailes;2;5:00
Rolando Dy;Nelson Paes;NC;Brave CF 5 - Go for Glory;Apr / 22 / 2017;NC (Accidental Head Clash);Marc Goddard;1;0:00
Rolando Dy;Aydin Mrouki;win;PXC 55 - Aguon vs. Jones;Nov / 18 / 2016;Decision (Unanimous);Donny Elvina;3;5:00
Rolando Dy;Koyomi Matsushima;win;PXC - Pacific Xtreme Combat 53;Apr / 08 / 2016;KO (Punch);Jacob Guerrero;1;0:23
Rolando Dy;Miguel Mosquera;win;PXC - Pacific Xtreme Combat 51;Jan / 16 / 2016;Decision (Unanimous);Donny Elvina;3;5:00
Rolando Dy;Kyle Aguon;loss;PXC - Pacific Xtreme Combat 48;Jun / 13 / 2015;Decision (Split);Donny Elvina;3;5:00
Rolando Dy;Kyle Aguon;loss;PXC - Pacific Xtreme Combat 45;Oct / 24 / 2014;Decision (Split);N/A;5;5:00
Rolando Dy;Han Bin Park;win;PXC - Pacific Xtreme Combat 43;Mar / 29 / 2014;Decision (Unanimous);N/A;3;5:00
Rolando Dy;Kyle Reyes;win;PXC - Pacific Xtreme Combat 39;Sep / 14 / 2013;Decision (Unanimous);Tony D'Angelo;3;5:00
Rolando Dy;Arex Montalban;win;PXC - Pacific Xtreme Combat 37;May / 18 / 2013;Submission (Armbar);N/A;1;4:50
Rolando Dy;Ev Ting;loss;Legend FC - Legend Fighting Championship 10;Aug / 24 / 2012;Decision (Unanimous);N/A;3;5:00
Rolando Dy;Alde Alonzo de Zosa;win;PXC - Pacific Xtreme Combat 31;Jul / 14 / 2012;Submission (Rear-Naked Choke);N/A;2;0:00
Rolando Dy;Elliott Untalan;loss;PXC - Pacific Xtreme Combat 28;Nov / 26 / 2011;Submission (Rear-Naked Choke);N/A;1;0:00
Rolando Dy;Ryan Taclan;win;Nemesis MMA - MMA Wars: New Blood;Oct / 15 / 2011;TKO (Punches);N/A;2;0:00
Frankie Edgar;Chan Sung Jung;loss;UFC Fight Night 165 - Edgar vs. Korean Zombie;Dec / 21 / 2019;TKO (Punches);Marc Goddard;1;3:18
Frankie Edgar;Max Holloway;loss;UFC 240 - Holloway vs. Edgar;Jul / 27 / 2019;Decision (Unanimous);Herb Dean;5;5:00
Frankie Edgar;Cub Swanson;win;UFC Fight Night 128 - Barboza vs. Lee;Apr / 21 / 2018;Decision (Unanimous);Marc Goddard;3;5:00
Frankie Edgar;Brian Ortega;loss;UFC 222 - Cyborg vs. Kunitskaya;Mar / 03 / 2018;KO (Punches);Jason Herzog;1;4:44
Frankie Edgar;Yair Rodriguez;win;UFC 211 - Miocic vs. Dos Santos 2;May / 13 / 2017;TKO (Doctor Stoppage);Chris Reed;2;5:00
Frankie Edgar;Jeremy Stephens;win;UFC 205 - Alvarez vs. McGregor;Nov / 12 / 2016;Decision (Unanimous);Keith Peterson;3;5:00
Frankie Edgar;Jose Aldo;loss;UFC 200 - Tate vs. Nunes;Jul / 09 / 2016;Decision (Unanimous);Marc Goddard;5;5:00
Frankie Edgar;Chad Mendes;win;UFC - The Ultimate Fighter 22 Finale;Dec / 11 / 2015;KO (Punch);John McCarthy;1;2:28
Frankie Edgar;Urijah Faber;win;UFC Fight Night 66 - Edgar vs. Faber;May / 16 / 2015;Decision (Unanimous);Steve Perceval;5;5:00
Frankie Edgar;Cub Swanson;win;UFC Fight Night 57 - Edgar vs. Swanson;Nov / 22 / 2014;Submission (Neck Crank);Dan Miragliotta;5;4:56
Frankie Edgar;B.J. Penn;win;UFC - The Ultimate Fighter 19 Finale;Jul / 06 / 2014;TKO (Punches);Herb Dean;3;4:16
Frankie Edgar;Charles Oliveira;win;UFC 162 - Silva vs. Weidman;Jul / 06 / 2013;Decision (Unanimous);Yves Lavigne;3;5:00
Frankie Edgar;Jose Aldo;loss;UFC 156 - Aldo vs. Edgar;Feb / 02 / 2013;Decision (Unanimous);Steve Mazzagatti;5;5:00
Frankie Edgar;Benson Henderson;loss;UFC 150 - Henderson vs. Edgar 2;Aug / 11 / 2012;Decision (Split);Herb Dean;5;5:00
Frankie Edgar;Benson Henderson;loss;UFC 144 - Edgar vs. Henderson;Feb / 26 / 2012;Decision (Unanimous);Marc Goddard;5;5:00
Frankie Edgar;Gray Maynard;win;UFC 136 - Edgar vs. Maynard 3;Oct / 08 / 2011;KO (Punches);Josh Rosenthal;4;3:54
Frankie Edgar;Gray Maynard;draw;UFC 125 - Resolution;Jan / 01 / 2011;Draw (Split);Yves Lavigne;5;5:00
Frankie Edgar;B.J. Penn;win;UFC 118 - Edgar vs. Penn 2;Aug / 28 / 2010;Decision (Unanimous);Herb Dean;5;5:00
Frankie Edgar;B.J. Penn;win;UFC 112 - Invincible;Apr / 10 / 2010;Decision (Unanimous);Herb Dean;5;5:00
Frankie Edgar;Matt Veach;win;UFC - The Ultimate Fighter 10 Finale;Dec / 05 / 2009;Submission (Rear-Naked Choke);Herb Dean;2;2:22
Frankie Edgar;Sean Sherk;win;UFC 98 - Evans vs. Machida;May / 23 / 2009;Decision (Unanimous);Herb Dean;3;5:00
Frankie Edgar;Hermes Franca;win;UFC Fight Night 14 - Silva vs. Irvin;Jul / 19 / 2008;Decision (Unanimous);Yves Lavigne;3;5:00
Frankie Edgar;Gray Maynard;loss;UFC Fight Night 13 - Florian vs. Lauzon;Apr / 02 / 2008;Decision (Unanimous);Adam Martinez;3;5:00
Frankie Edgar;Spencer Fisher;win;UFC 78 - Validation;Nov / 17 / 2007;Decision (Unanimous);Dan Miragliotta;3;5:00
Frankie Edgar;Mark Bocek;win;UFC 73 - Stacked;Jul / 07 / 2007;TKO (Punches);Jon Schorle;1;4:55
Frankie Edgar;Tyson Griffin;win;UFC 67 - All or Nothing;Feb / 03 / 2007;Decision (Unanimous);Steve Mazzagatti;3;5:00
Frankie Edgar;Jim Miller;win;RF 14 - Fall Brawl;Nov / 18 / 2006;Decision (Unanimous);N/A;3;5:00
Frankie Edgar;Deividas Taurosevicius;win;RF 13 - Battle at the Beach 2006;Aug / 05 / 2006;Decision (Unanimous);N/A;3;5:00
Frankie Edgar;Steve McCabe;win;ROC 10 - Ring of Combat 10;Apr / 14 / 2006;Submission (Guillotine Choke);N/A;1;2:37
Frankie Edgar;Jerome Isip;win;SF 2 - Sportfighting 2;Dec / 10 / 2005;Technical Submission (Rear-Naked Choke);N/A;1;3:26
Frankie Edgar;Mark Getto;win;ROC 9 - Ring of Combat 9;Oct / 29 / 2005;TKO (Punches);N/A;1;4:21
Frankie Edgar;Eric Uresk;win;UCL - Underground Combat League;Jul / 10 / 2005;TKO (Punches);N/A;1;3:38
Leon Edwards;Rafael dos Anjos;win;UFC on ESPN 4 - Dos Anjos vs. Edwards;Jul / 20 / 2019;Decision (Unanimous);Dan Miragliotta;5;5:00
Leon Edwards;Gunnar Nelson;win;UFC Fight Night 147 - Till vs. Masvidal;Mar / 16 / 2019;Decision (Split);Kevin Sataki;3;5:00
Leon Edwards;Donald Cerrone;win;UFC Fight Night 132 - Cerrone vs. Edwards;Jun / 23 / 2018;Decision (Unanimous);Leon Roberts;5;5:00
Leon Edwards;Peter Sobotta;win;UFC Fight Night 127 - Werdum vs. Volkov;Mar / 17 / 2018;TKO (Punches);Rich Mitchell;3;4:59
Leon Edwards;Bryan Barberena;win;UFC Fight Night 115 - Volkov vs. Struve;Sep / 02 / 2017;Decision (Unanimous);Neil Hall;3;5:00
Leon Edwards;Vicente Luque;win;UFC Fight Night 107 - Manuwa vs. Anderson;Mar / 18 / 2017;Decision (Unanimous);Grant Waterman;3;5:00
Leon Edwards;Albert Tumenov;win;UFC 204 - Bisping vs. Henderson 2;Oct / 08 / 2016;Submission (Rear-Naked Choke);Yves Lavigne;3;3:01
Leon Edwards;Dominic Waters;win;UFC Fight Night 87 - Overeem vs. Arlovski;May / 08 / 2016;Decision (Unanimous);Lukasz Bosacki;3;5:00
Leon Edwards;Kamaru Usman;loss;UFC on Fox 17 - Dos Anjos vs. Cerrone 2;Dec / 19 / 2015;Decision (Unanimous);Dan Miragliotta;3;5:00
Leon Edwards;Pawel Pawlak;win;UFC Fight Night 72 - Bisping vs. Leites;Jul / 18 / 2015;Decision (Unanimous);Leon Roberts;3;5:00
Leon Edwards;Seth Baczynski;win;UFC Fight Night 64 - Gonzaga vs. Cro Cop 2;Apr / 11 / 2015;KO (Punches);Grant Waterman;1;0:08
Leon Edwards;Claudio Henrique da Silva;loss;UFC Fight Night 56 - Shogun vs. St. Preux;Nov / 08 / 2014;Decision (Split);Mario Yamasaki;3;5:00
Leon Edwards;Shaun Taylor;win;BAMMA 16 - Daley vs. da Rocha;Sep / 13 / 2014;KO (Punch);Mark Woodard;3;3:30
Leon Edwards;Wayne Murrie;win;BAMMA 15 - Thompson vs. Selmani;Apr / 05 / 2014;Submission (Rear-Naked Choke);Mark Woodard;1;3:13
Leon Edwards;Wendle Lewis;win;BAMMA 14 - Daley vs. da Silva;Dec / 14 / 2013;KO (Punches);Mark Woodard;1;1:20
Leon Edwards;Adam Boussif;win;BAMMA 13 - Nunes vs. Jones;Sep / 14 / 2013;Submission (Arm-Triangle Choke);N/A;1;2:10
Leon Edwards;Jonathan Bilton;win;BAMMA 11 - Marshman vs. Foupa-Pokam;Dec / 01 / 2012;TKO (Knees);N/A;2;1:11
Leon Edwards;Craig White;win;SAH 14 - Strength And Honour 14;Nov / 03 / 2012;Technical Decision;N/A;2;5:00
Leon Edwards;Delroy McDowell;loss;Fight UK MMA - Fight UK 6;Feb / 25 / 2012;Disqualification (Illegal Knee);Dean Weir;3;2:40
Leon Edwards;Pawel Zwiefka;win;Fight UK MMA - Fight UK 5;Nov / 19 / 2011;Decision (Unanimous);N/A;3;5:00
Leon Edwards;Damian Zlotnicki;win;Fight UK MMA - Fight UK 4;Jun / 05 / 2011;TKO (Punches);Leon Roberts;1;2:15
Darren Elkins;Nate Landwehr;loss;UFC on ESPN 8 - Overeem vs. Harris;May / 16 / 2020;Decision (Unanimous);Herb Dean;3;5:00
Darren Elkins;Ryan Hall;loss;UFC Fight Night 155 - De Randamie vs. Ladd;Jul / 13 / 2019;Decision (Unanimous);Blake Grice;3;5:00
Darren Elkins;Ricardo Lamas;loss;UFC Fight Night 140 - Magny vs. Ponzinibbio;Nov / 17 / 2018;TKO (Punches and Elbows);Keith Peterson;3;4:09
Darren Elkins;Alexander Volkanovski;loss;UFC Fight Night 133 - Dos Santos vs. Ivanov;Jul / 14 / 2018;Decision (Unanimous);Jason Herzog;3;5:00
Darren Elkins;Michael Johnson;win;UFC Fight Night 124 - Stephens vs. Choi;Jan / 14 / 2018;Submission (Rear-Naked Choke);Dan Miragliotta;2;2:22
Darren Elkins;Dennis Bermudez;win;UFC on Fox 25 - Weidman vs. Gastelum;Jul / 22 / 2017;Decision (Split);Dan Miragliotta;3;5:00
Darren Elkins;Mirsad Bektic;win;UFC 209 - Woodley vs. Thompson 2;Mar / 04 / 2017;KO (Punches);Chris Tognoni;3;3:19
Darren Elkins;Godofredo Castro;win;UFC on Fox 20 - Holm vs. Shevchenko;Jul / 23 / 2016;Decision (Unanimous);Herb Dean;3;5:00
Darren Elkins;Chas Skelly;win;UFC 196 - McGregor vs. Diaz;Mar / 05 / 2016;Decision (Unanimous);Yves Lavigne;3;5:00
Darren Elkins;Robert Whiteford;win;UFC Fight Night 76 - Holohan vs. Smolka;Oct / 24 / 2015;Decision (Unanimous);Marc Goddard;3;5:00
Darren Elkins;Hacran Dias;loss;UFC Fight Night 58 - Machida vs. Dollaway;Dec / 20 / 2014;Decision (Unanimous);Jerin Valel;3;5:00
Darren Elkins;Lucas Martins;win;UFC 179 - Aldo vs. Mendes 2;Oct / 25 / 2014;Decision (Split);Osiris Maia;3;5:00
Darren Elkins;Jeremy Stephens;loss;UFC on Fox 10 - Henderson vs. Thomson;Jan / 25 / 2014;Decision (Unanimous);John McCarthy;3;5:00
Darren Elkins;Hatsu Hioki;win;UFC Fight Night 27 - Condit vs. Kampmann 2;Aug / 28 / 2013;Decision (Unanimous);Dan Miragliotta;3;5:00
Darren Elkins;Chad Mendes;loss;UFC on Fox 7 - Henderson vs. Melendez;Apr / 20 / 2013;KO (Punches);Herb Dean;1;1:08
Darren Elkins;Antonio Carvalho;win;UFC 158 - St. Pierre vs. Diaz;Mar / 16 / 2013;TKO (Punches);Yves Lavigne;1;3:06
Darren Elkins;Steven Siler;win;UFC 154 - St. Pierre vs. Condit;Nov / 17 / 2012;Decision (Unanimous);Marc-Andre Cote;3;5:00
Darren Elkins;Diego Brandao;win;UFC 146 - Dos Santos vs. Mir;May / 26 / 2012;Decision (Unanimous);Herb Dean;3;5:00
Darren Elkins;Tiequan Zhang;win;UFC 136 - Edgar vs. Maynard 3;Oct / 08 / 2011;Decision (Unanimous);Dan Miragliotta;3;5:00
Darren Elkins;Michihiro Omigawa;win;UFC 131 - Dos Santos vs. Carwin;Jun / 11 / 2011;Decision (Unanimous);Kevin Dornan;3;5:00
Darren Elkins;Charles Oliveira;loss;UFC Live 2 - Jones vs. Matyushenko;Aug / 01 / 2010;Submission (Armbar);Herb Dean;1;0:41
Darren Elkins;Duane Ludwig;win;UFC Live 1 - Vera vs. Jones;Mar / 21 / 2010;TKO (Ankle Injury);Tim Mills;1;0:44
Darren Elkins;Gideon Ray;win;Hoosier FC 1 - Raise Up;Nov / 20 / 2009;Decision (Unanimous);Carlos Diaz;3;5:00
Darren Elkins;Bryan Neville;win;TFC 17 - Total Fight Challenge 17;Oct / 10 / 2009;TKO (Punches);N/A;1;1:27
Darren Elkins;Ted Worthington;loss;DC 6 - Duneland Classic 6;Sep / 12 / 2009;TKO (Punches);N/A;1;0:13
Darren Elkins;Danny Rodriguez;win;TFC 15 - Total Fight Challenge 15;May / 30 / 2009;Submission (Rear-Naked Choke);N/A;1;1:36
Darren Elkins;Pat Curran;win;C3 - Domination;Nov / 22 / 2008;Decision (Unanimous);N/A;3;5:00
Darren Elkins;Kenny Klein;win;C3 - Summer Fight Fest 3;Aug / 15 / 2008;TKO (Submission to Punches);N/A;1;1:36
Darren Elkins;Decarlo Johnson;win;C3 - Corral Combat Classic 2;Apr / 26 / 2008;Submission (Guillotine Choke);N/A;2;0:24
Darren Elkins;Atsuhiro Tsuboi;win;Bodog Fight - Vancouver;Aug / 24 / 2007;Submission (Bulldog Choke);N/A;1;1:55
Darren Elkins;Daniel Wanderley;win;IMMAC 2 - Attack;Apr / 21 / 2007;TKO (Corner Stoppage);N/A;1;5:00
Darren Elkins;Matt Joseph;win;BSB 3 - Bourbon Street Brawl 3;Apr / 04 / 2007;TKO;N/A;1;0:00
Darren Elkins;Jeremy Markam;win;BSB 2 - Bourbon Street Brawl 2;Jan / 24 / 2007;TKO (Submission to Punches);N/A;1;0:00
Jake Ellenberger;Bryan Barberena;loss;UFC Fight Night 135 - Gaethje vs. Vick;Aug / 25 / 2018;TKO (Punches);Bryan Miner;1;2:26
Jake Ellenberger;Ben Saunders;loss;UFC Fight Night 131 - Rivera vs. Moraes;Jun / 01 / 2018;KO (Knee to the Body);Dan Miragliotta;1;1:56
Jake Ellenberger;Mike Perry;loss;UFC Fight Night 108 - Swanson vs. Lobov;Apr / 22 / 2017;KO (Elbow);Josh Ward;2;1:05
Jake Ellenberger;Jorge Masvidal;loss;UFC - The Ultimate Fighter 24 Finale;Dec / 03 / 2016;TKO (Punches);Herb Dean;1;4:05
Jake Ellenberger;Matt Brown;win;UFC 201 - Lawler vs. Woodley;Jul / 30 / 2016;TKO (Kick to the Body and Punches);Marc Goddard;1;1:46
Jake Ellenberger;Tarec Saffiedine;loss;UFC on Fox 18 - Johnson vs. Bader;Jan / 30 / 2016;Decision (Unanimous);Gasper Oliver;3;5:00
Jake Ellenberger;Stephen Thompson;loss;UFC - The Ultimate Fighter 21 Finale;Jul / 12 / 2015;KO (Spinning Hook Kick);John McCarthy;1;4:29
Jake Ellenberger;Josh Koscheck;win;UFC 184 - Rousey vs. Zingano;Feb / 28 / 2015;Submission (North-South Choke);Jerin Valel;2;4:20
Jake Ellenberger;Kelvin Gastelum;loss;UFC 180 - Werdum vs. Hunt;Nov / 15 / 2014;Submission (Rear-Naked Choke);John McCarthy;1;4:46
Jake Ellenberger;Robbie Lawler;loss;UFC 173 - Barao vs. Dillashaw;May / 24 / 2014;TKO (Knee and Punches);Herb Dean;3;3:06
Jake Ellenberger;Rory MacDonald;loss;UFC on Fox 8 - Johnson vs. Moraga;Jul / 27 / 2013;Decision (Unanimous);Herb Dean;3;5:00
Jake Ellenberger;Nate Marquardt;win;UFC 158 - St. Pierre vs. Diaz;Mar / 16 / 2013;KO (Punches);Philippe Chartier;1;3:00
Jake Ellenberger;Jay Hieron;win;UFC on FX 5 - Browne vs. Bigfoot;Oct / 05 / 2012;Decision (Unanimous);Josh Rosenthal;3;5:00
Jake Ellenberger;Martin Kampmann;loss;UFC - The Ultimate Fighter 15 Finale;Jun / 01 / 2012;TKO (Knee);Steve Mazzagatti;2;1:40
Jake Ellenberger;Diego Sanchez;win;UFC on Fuel TV 1 - Sanchez vs. Ellenberger;Feb / 15 / 2012;Decision (Unanimous);Dan Miragliotta;3;5:00
Jake Ellenberger;Jake Shields;win;UFC Fight Night 25 - Shields vs. Ellenberger;Sep / 17 / 2011;TKO (Knee and Punches);Kevin Mulhall;1;0:53
Jake Ellenberger;Sean Pierson;win;UFC 129 - St. Pierre vs. Shields;Apr / 30 / 2011;KO (Punch);Herb Dean;1;2:42
Jake Ellenberger;Carlos Eduardo Rocha;win;UFC 126 - Silva vs. Belfort;Feb / 05 / 2011;Decision (Split);Kim Winslow;3;5:00
Jake Ellenberger;John Howard;win;UFC Live 2 - Jones vs. Matyushenko;Aug / 01 / 2010;TKO (Doctor Stoppage);Herb Dean;3;2:21
Jake Ellenberger;Mike Pyle;win;UFC 108 - Evans vs. Silva;Jan / 02 / 2010;TKO (Punches);Yves Lavigne;2;0:22
Jake Ellenberger;Carlos Condit;loss;UFC Fight Night 19 - Diaz vs. Guillard;Sep / 16 / 2009;Decision (Split);Leon Roberts;3;5:00
Jake Ellenberger;Marcelo Alfaya;win;BFC - Bellator Fighting Championships 11;Jun / 12 / 2009;KO (Punch);Jerry Krzys;1;0:42
Jake Ellenberger;Brendan Seguin;win;VFC 27 - Mayhem;May / 01 / 2009;Decision (Unanimous);Jim Axtell;3;5:00
Jake Ellenberger;Doo Won Seo;win;M-1 Challenge 6 - Korea;Aug / 29 / 2008;TKO (Doctor Stoppage);Viktor Korniev;2;3:04
Jake Ellenberger;Farouk Lakebir;win;M-1 Challenge 5 - Japan;Jul / 17 / 2008;Decision (Majority);N/A;2;5:00
Jake Ellenberger;Rick Story;loss;SF 23 - Heated Rivals;Jun / 20 / 2008;Decision (Unanimous);N/A;3;5:00
Jake Ellenberger;Pat Healy;win;IFL - Las Vegas;Feb / 29 / 2008;Decision (Unanimous);Mario Yamasaki;3;4:00
Jake Ellenberger;Jose Landi-Jons;win;EFC 5 - Revolution;Nov / 03 / 2007;KO (Punch);Tony Williamson;1;0:09
Jake Ellenberger;Delson Heleno;loss;IFL - 2007 Team Championship Final;Sep / 20 / 2007;Submission (Armbar);N/A;2;3:45
Jake Ellenberger;Zach Light;win;Bodog Fight - Costa Rica Combat;Feb / 16 / 2007;TKO (Punches);N/A;1;3:51
Jake Ellenberger;Ben Uker;win;IFL - Championship Final;Dec / 29 / 2006;TKO (Punches);N/A;2;1:44
Jake Ellenberger;Derrick Noble;loss;Bodog Fight - Clash of the Nations;Dec / 16 / 2006;Decision (Unanimous);N/A;3;5:00
Jake Ellenberger;Ryan Stout;win;IFC - Rumble on the River 2;Nov / 10 / 2006;TKO (Punches);N/A;2;4:06
